,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster13
RP11-108M9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP13A2,1.05755261836697e-08,3.86403790615628e-08,6.49636998622281e-08,1.95608823699528e-08,0,1.34505672330425e-07,2.13242076884357e-08,0,0,2.80822172875756e-08,0,6.9569522790198e-08,0
SDHB,6.08911813729751e-07,5.13119961017951e-07,6.98199736798742e-07,6.68992946648947e-07,8.70885102032369e-07,3.90696869708749e-07,5.90359504834192e-07,9.23940380062616e-07,6.83768425794428e-07,8.42588930271299e-07,0,6.78511480669298e-07,0
PADI2,2.70514500856654e-07,0,0,0,0,0,0,0,1.46565356098048e-05,0,0,0,0
PADI4,0,0,0,0,6.34921568659199e-07,0,7.56268052533935e-07,0,3.72558602771327e-07,1.98783844931756e-06,0,9.77310701280033e-07,0
RCC2,2.94909688165456e-07,0,3.19676173772002e-07,8.09729238211861e-07,2.39028650320929e-07,0,4.79635783902503e-07,4.32075835575696e-07,1.02910073223423e-06,1.21834906512239e-06,0,7.12580433345105e-07,0
ARHGEF10L,8.06062182541733e-06,0,0,0,0,0,0,0,1.57317887281782e-06,0,0,0,0
ALDH4A1,5.05248617685356e-09,0,0,0,0,0,0,0,0,0,0,0,0
IFFO2,7.34757903455997e-08,0,0,2.95928975644211e-07,0,0,0,0,0,0,0,0,0
UBR4,3.14202714810651e-09,8.00867875337725e-10,6.02722519255684e-10,1.6227161330681e-09,9.08159425255465e-10,0,6.89961039845329e-10,0,3.28114780435045e-09,4.39010873838978e-10,0,3.45438738379177e-09,0
RP1-43E13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC1,4.95802021550931e-10,1.87352286002536e-09,2.48588203484381e-09,0,4.84831539667569e-10,2.77799842797391e-09,8.04184006144364e-10,3.62013378581311e-09,6.9005602714027e-10,1.91977085132542e-09,0,2.0035448444674e-09,0
MRTO4,5.71167963405508e-10,1.57082028779836e-09,1.03803707827819e-09,1.39911720282465e-09,4.00083466308546e-09,0,8.22770510249197e-10,2.92477771845111e-09,2.68207556614286e-09,2.56146981215241e-08,0,6.93529736435926e-09,0
AKR7A2,1.59299563222131e-08,7.97881018865134e-08,4.86733136391585e-08,3.10519786082639e-08,1.07935528127537e-07,8.78999993877744e-08,9.96737581946113e-08,4.65618806090006e-08,3.85352942576269e-08,5.79354916297546e-09,0,1.04862459590789e-07,0
PQLC2,1.17718241213812e-08,0,7.86363055540745e-09,1.09215315225064e-08,0,2.9928199402382e-08,5.26429360549368e-09,0,2.72900366361979e-09,0,0,8.34677448382648e-09,0
CAPZB,4.19945288755368e-08,3.86740394019581e-08,3.62408762153232e-08,4.98968392086075e-08,3.75197355088757e-08,1.16544560027359e-08,3.13270677328896e-08,3.18977966163378e-08,6.36567279609944e-08,2.93678648100391e-08,0,4.0091357565161e-08,0
MINOS1,6.27548689303448e-09,1.06033715448839e-08,9.5344025664121e-09,1.06440868268626e-08,9.98480397345048e-09,3.06382786213783e-09,8.87577386513623e-09,9.1514690245823e-09,8.31970234044713e-09,2.22432457642289e-08,0,1.64126246757197e-08,0
NBL1,0,1.27550571209311e-06,1.36908731225458e-06,0,0,0,4.03815843884838e-06,0,0,8.37991770243245e-07,0,0,0
TMCO4,1.34023998805953e-07,0,2.68387047652018e-07,6.13056972497546e-07,0,1.62096411125147e-06,0,0,1.76937005607052e-07,5.74696576276775e-07,0,0,0
OTUD3,5.11802907248167e-08,0,0,0,0,0,0,0,0,0,1.60488178089641e-05,1.242860722026e-07,0
UBXN10-AS1,0,0,0,0,0,0.000102603238273994,0,0,0,0,0,0,0
CAMK2N1,0,0,0.000296774209124913,0,0,0,0,0,0,0,0,0,0
MUL1,4.58243060420121e-07,4.83766043806784e-07,4.91575464023318e-07,1.01415550058681e-06,4.49144152964924e-07,0,2.05225781789987e-06,1.77014458703798e-06,5.17416422243282e-07,9.47476020867876e-07,3.80103579685991e-05,4.27254107254837e-07,0
CDA,1.86841468793835e-06,0,0,1.92465373271854e-06,0,0,3.08292622187925e-06,0,0,0,0,1.0360564426711e-06,0
PINK1,1.20999553946506e-08,1.23561782958536e-08,0,1.61228605770745e-08,2.13873855332651e-08,9.65326351256651e-08,1.82288527512918e-08,0,0,1.62990970796102e-08,0,1.86393976108193e-08,0
PINK1-AS,0,0,0,0,0,0,0,0,0,0,0,0,0
DDOST,1.18098102975196e-09,2.07947173188574e-09,3.05689722428559e-09,1.98889656247832e-09,1.43083516649412e-09,2.3224912410633e-09,4.54950955957144e-09,1.16189958288221e-09,2.03223904213991e-09,3.6602190769231e-09,0,3.47504962282449e-09,0
HP1BP3,9.62412464195409e-09,2.2551472682763e-08,1.66055451718116e-08,1.58910629615886e-08,1.53265190516342e-08,1.12898031851014e-08,2.23444386236044e-08,6.03576800473568e-09,1.6825517155109e-08,1.49650160468246e-08,1.47541569657744e-07,1.82630156416534e-08,0
EIF4G3,2.16382752033881e-08,0,0,0,2.22074906640085e-08,5.86214973731122e-08,1.96873765286731e-08,4.02632270156249e-08,1.46196929242982e-08,4.01530062846392e-08,0,3.12939380034509e-08,0
ECE1,3.49022713685751e-07,5.80762175293458e-07,8.1265069060982e-07,5.71691002618417e-07,1.34245317560034e-06,1.68328736132812e-06,1.9094263964014e-06,5.31403613868959e-07,1.40666368133301e-06,3.79078512098337e-06,0,3.26712306915361e-06,0
NBPF3,2.7318970776169e-08,0,0,0,0,0,1.85006051603181e-07,0,0,0,0,0,0
USP48,2.26430173528068e-09,6.87321665347175e-09,5.24438336955358e-09,5.26182473692088e-09,8.45492643319494e-09,0,6.01086423365476e-09,1.15628786648191e-08,4.70899744396265e-09,7.00521971280853e-09,0,7.80883188843129e-09,0
RP1-224A6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00339,0,0,1.0100364139047e-10,0,1.57433774072535e-10,0,2.77744337901679e-10,0,0,2.27763909414754e-10,0,2.46857928636128e-10,0
CDC42,1.7294472254793e-08,4.99649675757253e-09,4.86935406974612e-09,1.61625043793175e-08,7.7409981521871e-09,1.08981552777872e-08,8.38508594896548e-09,1.5813012207046e-08,2.00091489452401e-08,9.54262169195468e-09,0,1.05935267451933e-08,2.84845653102348e-08
ZBTB40,4.02338090323603e-09,2.64441366099221e-08,0,0,0,0,1.37246202604395e-08,0,1.30265776825298e-08,3.82813503238253e-08,0,0,0
C1QA,0.00115364925208633,0,0,0.012044122249761,0,0,0,0,0.0041909649157135,0,0,0,0
C1QC,0,0,0,0.000314194245046405,0,0,0,0,0.000197594661362946,0,0,0,0
C1QB,5.31115017381132e-05,0,0,0.0017876031221245,0,0,0,0,0.000439821174885868,0,0,0,0
EPHB2,1.33359014711939e-06,0,0,0,0,0,0,0,0,0,0,0,0
KDM1A,2.44894381411867e-09,0,6.06004047189483e-09,2.04013940329821e-09,1.28632242257853e-09,0,2.07065544163843e-09,4.5700893774014e-09,5.26804965642571e-09,8.23135600426485e-09,0,7.77572491861015e-09,0
LUZP1,7.8928699834702e-09,4.46079362123345e-09,2.54866818512024e-08,1.39839396387268e-08,4.56891818897818e-09,3.82157347052323e-08,2.43096423864797e-08,8.81666065111679e-09,1.58904725742926e-08,3.81066540751607e-09,0,3.35629034372787e-09,0
RP5-1057J7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPR,3.85788310959425e-05,9.4441425580841e-05,9.234668768732e-05,5.00009689708404e-05,4.9024389964504e-05,7.89104923331399e-05,6.7309995606382e-05,0.000132546429685288,0.000120028283678007,0.000202685893523142,0,9.00436118317554e-05,0
ZNF436,0,3.78405192432591e-05,1.21769810524546e-05,0,2.20825563847083e-05,0,0,0,0,5.76313044429766e-05,0,0,0
C1orf213,0,0,0,0,0,0,0,0,0,0,0,0,0
TCEA3,0,0.000289074800077789,0,0,0,0,0,0,0,0,0,0,0
ID3,5.21776538094004e-06,4.40105156717205e-06,4.10951355826794e-06,1.28982352115184e-06,2.8386860032025e-05,1.82461274666339e-06,4.67488036247103e-06,2.62076797611719e-06,5.40577922773826e-06,3.81842637676579e-05,0,3.94013033050158e-06,0
MDS2,0,0,0,0,0,0,1.03427530035868e-07,1.46888151415543e-07,0,0,0,0,0
RPL11,2.83227429537668e-08,4.59380429400769e-08,4.47937429096174e-08,3.1987233635373e-08,4.41950299080264e-08,4.00452625826294e-08,3.60732598763133e-08,3.30168924517094e-08,3.48408307322121e-08,4.07003184876786e-08,4.36472844011688e-08,3.59460678442489e-08,1.43766438122411e-08
TCEB3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-886K2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
PITHD1,1.90983639057878e-09,4.14440473745603e-09,4.13999821934606e-09,2.47337730003539e-09,3.75831734093758e-09,2.62259640681734e-09,2.71882802337934e-09,8.37588755711312e-09,1.64257235694204e-09,5.77269971685393e-09,0,3.03160816324161e-09,0
LYPLA2,0,0,0,0,0,0,0,0,0,0,0,0,0
GALE,1.91969052524137e-08,3.33922282793189e-08,1.03674780453583e-08,1.78565341420723e-08,1.58418685775703e-08,0,1.05651717032154e-07,2.26115840582247e-08,4.13497796384743e-08,0,0,2.69687613517111e-08,0
HMGCL,2.51125647813723e-08,1.20192970946704e-07,2.42908388844458e-08,6.84391898215927e-08,4.12354650534934e-08,1.41196074246143e-07,8.02780433947697e-08,0,3.75143358561506e-08,7.65202581412279e-08,0,5.40905422226494e-08,0
FUCA1,1.61738675492944e-05,1.19825470657813e-06,9.73575163226145e-07,2.12745584756029e-06,1.05854463336559e-06,0,2.36174628390358e-06,0,1.90409154186702e-06,1.11796582284973e-06,0,7.15225010093693e-07,0
CNR2,2.03743818530502e-07,0,0,0,3.79106208633762e-06,0,6.60884021535104e-07,0,0,0,0,0,0
PNRC2,3.04563743647569e-10,2.48991290804005e-10,2.22503682310718e-10,3.16985918978884e-10,2.39251320282294e-10,2.64509312844409e-10,2.09028725369591e-10,7.81045269181095e-10,3.50514528765005e-10,1.21509184125821e-10,0,3.82446922997339e-10,0
SRSF10,3.7939241437887e-10,4.31051459642967e-10,1.13931130065305e-10,5.34551244672138e-10,3.28222175888441e-10,1.2718490384852e-09,6.26988940946648e-10,2.91038540792959e-09,3.64286737112974e-10,1.26977116304443e-09,0,1.12740298725649e-09,0
IFNLR1,4.41728999093297e-06,0,0,0,0,0,0,0,0,0.000140290790797351,0,0.000190581641276897,0
STPG1,2.24208617301129e-09,0,2.30463051129373e-08,0,1.03742639397391e-08,0,0,2.16329171903395e-08,4.45270557039405e-09,0,0,4.30572708157041e-08,0
NIPAL3,3.93162636037569e-09,5.16566027379583e-08,5.97057974778509e-08,1.09787807551796e-08,2.52552316681264e-08,0,3.9102754470363e-08,3.70703647797087e-08,2.10876888827507e-08,0,0,3.52603473264491e-08,0
RCAN3,5.91672872043835e-07,6.91474291966348e-06,5.69285457068265e-06,9.20595305739189e-07,1.32569032899913e-06,1.49013860321961e-06,7.43211764937706e-07,6.11971630901646e-06,1.62438126233534e-06,8.10417095260567e-07,0,2.41390168483744e-06,0
RP4-594I10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRRM1,8.56007505138163e-09,2.01703780772039e-08,1.42439385859409e-08,1.05503158980153e-08,1.20003180428373e-08,7.76902629232902e-09,1.62163468088063e-08,3.65181765683322e-08,1.00802404292837e-08,2.53117131164275e-08,0,1.41298275148829e-08,0
CLIC4,4.59507050880681e-07,0,0,5.82102406358636e-07,2.80887581015813e-07,0,0,0,2.96214486968287e-07,1.72886474001846e-07,0,1.44380194272393e-07,2.59317033248836e-06
RUNX3,0.000732718962439995,0.000789900775821395,0.000739573107572904,0.000426597060711251,0.000685772392367619,0.00142139432831864,0.00209221882191387,0.00309549363696452,0.00273290823059118,0.00117951508581226,0,0.00196259726386244,0
SYF2,1.07876371871148e-08,1.85568571032717e-08,1.57376280621568e-08,1.33382475486521e-08,1.28273290786987e-08,1.24373908208003e-08,1.58822856558561e-08,2.42923291169244e-08,9.24611725006062e-09,8.35257279844047e-09,0,9.69214849389769e-09,0
C1orf63,0,0,0,0,0,0,0,0,0,0,0,0,0
RP3-465N24.6,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM50A,4.21944446413601e-08,1.93213416207597e-08,2.46836920954027e-08,3.70949657476748e-08,2.08579880374161e-08,3.83117796342691e-08,2.58985553326794e-08,2.73202892739133e-08,4.84030962329363e-08,1.48967189720939e-08,8.19980099027239e-08,5.22836971519957e-08,4.0173985980001e-08
TMEM57,2.31548633579494e-08,5.72938488724184e-08,1.47306666796713e-07,6.44267805133151e-08,1.53696702068245e-07,0,2.76711781167979e-07,3.99460196291545e-07,6.56392295127846e-08,8.71204387577e-08,0,1.77195129189265e-07,0
LDLRAP1,1.25850694092368e-07,1.45215620005054e-06,4.1149953948824e-07,0,2.96895469857982e-07,7.77495577187419e-07,2.87420324672715e-07,7.83140141078554e-07,3.49555002631809e-07,0,0,1.68204724826807e-07,0
RP11-70P17.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAN1C1,9.61590776439758e-07,7.0098123008115e-05,8.6848017481347e-06,0,0,0,0,0,0,0,0,0,0
RP1-187B23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPN1,0,0,0,0,0,0,0,0,0,0,0,0,0
MTFR1L,1.88765466788126e-08,4.93945590098915e-08,2.21312727543464e-08,1.20203712341052e-08,8.97527896025154e-09,0,2.28564241859896e-08,0,3.64103963523578e-08,1.95875666089838e-08,0,3.33285441993842e-08,0
AUNIP,0,0,0,0,0,0,0,0,0,0,0,0,0
STMN1,2.94863596881239e-08,2.55909300415353e-07,2.25292477113883e-07,5.8595384596715e-08,3.23318963374954e-07,2.19422327185643e-07,9.88370823713848e-08,4.37823892677214e-07,6.61452243929741e-08,7.17123182642346e-07,0,2.04682507670773e-06,0
PAFAH2,5.79634177165479e-10,0,4.25379738637133e-09,2.19018263573572e-09,0,0,2.08078867981324e-09,0,0,0,0,2.31841201695931e-08,0
PDIK1L,0,3.59755451076216e-08,0,0,3.98405477993999e-08,0,0,4.36481705149367e-08,0,2.89312122624198e-08,0,2.58384202736983e-08,0
ZNF593,4.73560356215459e-07,0,1.60335978105124e-06,4.72646971977707e-07,1.94668698768631e-06,2.51744259053942e-06,1.65475426434327e-06,1.45430436847442e-06,8.8498431016332e-07,1.57750020200744e-05,0,2.79769232571199e-06,0
CNKSR1,5.45444686806969e-09,9.14734855336803e-08,0,0,0,0,0,0,0,5.68373115694565e-08,0,0,0
CEP85,8.55229557241096e-10,0,0,0,0,2.23448248057585e-08,0,0,7.85225855356663e-09,0,0,0,0
SH3BGRL3,1.63851906611516e-08,1.0129507350204e-08,1.08934319355205e-08,1.30717192278115e-08,8.26521711367349e-09,1.4347646764043e-08,1.06790765644623e-08,3.42815458778426e-09,1.5439714729916e-08,4.43985344052545e-09,1.34103768703786e-08,5.58643919712608e-09,1.32956379862198e-08
UBXN11,5.10434757340039e-07,1.81796457807342e-07,2.98342110324763e-07,5.44737361292619e-07,4.80943245983831e-07,0,8.56448913041409e-08,5.84930815776184e-07,3.00221843568998e-07,1.18834781561618e-07,0,0,0
CD52,4.91451315020096e-07,1.3733506279778e-06,1.03754010458146e-06,6.12006331067428e-07,8.36669156060265e-07,1.71364276763905e-06,6.03840754599156e-07,2.21818058975086e-07,3.55836726561788e-07,2.0932461596078e-07,2.25950461257783e-06,8.02699048676365e-08,0
AIM1L,1.21422221637671e-07,2.69523337378264e-06,8.80135472312388e-07,0,9.40160415142449e-07,0,1.14723450725666e-06,0,0,0,0,0,0
ZNF683,9.23473637667664e-08,0,0,0,0,2.41242241562588e-05,3.33225784096781e-06,0,6.82574587284586e-07,0,0,0,0
DHDDS,4.61169505521934e-08,6.81072910180231e-08,2.35184623992762e-08,1.34164587940296e-08,1.35719733104598e-08,0,2.69852045661909e-08,0,3.88697100948137e-08,3.85408436664372e-08,0,6.53220822170836e-08,0
HMGN2,7.30766066461234e-09,1.22497968419824e-08,1.02211087553717e-08,2.50824777422423e-08,1.61989289273087e-08,0,8.93913199981664e-09,4.30902215387367e-08,4.99359801985559e-09,7.5225294378186e-09,0,2.61772060439313e-08,0
RPS6KA1,3.34742973017032e-07,1.32413000562234e-07,1.60557885993036e-07,6.50999402105621e-07,3.05500553114805e-07,7.66120439345997e-07,3.17670549530631e-07,3.06680948525008e-07,3.65597441268374e-07,2.94599297819007e-07,0,3.63855055846929e-07,0
ARID1A,1.05452430363557e-08,2.1647849777738e-08,3.50873382479903e-09,2.77295869313133e-08,5.19365666417127e-09,0,9.5234521826426e-09,3.04716954142736e-08,3.1325557447544e-08,5.48077743606936e-09,0,3.30196499342022e-08,0
PIGV,3.64781944592887e-11,1.74455858005621e-10,6.11283612793757e-11,1.32317060060824e-10,8.09191932152706e-11,2.76530328757791e-10,0,1.55071840866939e-10,1.90057094942775e-11,1.13127995092231e-10,0,6.11768200834695e-11,0
ZDHHC18,8.0419696618231e-11,2.87224577215846e-09,0,5.39537270005368e-10,0,0,7.41240816938982e-10,1.98747137171710e-09,3.25599228748892e-09,1.22905518074167e-09,0,0,0
GPN2,1.08474601967138e-09,2.89547890919123e-09,1.82511898260844e-09,1.94008765075886e-09,6.317330959052e-10,1.57631535687303e-09,2.88131852550476e-10,2.61136125676422e-09,1.5433091209178e-09,3.91191341872629e-09,0,1.99454592681293e-09,0
GPATCH3,3.48000608572005e-09,2.24463255002457e-09,2.945145564602e-09,1.21493237694803e-09,0,0,1.03454137202512e-09,1.01946705572219e-08,4.13804464870433e-09,4.1640714359543e-09,0,4.24679827959997e-09,0
NUDC,1.96731930113145e-09,2.10783142544004e-09,2.98066033761102e-09,1.77712393995509e-09,2.92340778263627e-09,2.49557643172068e-09,2.66024133835082e-09,9.2584370066869e-09,2.59199535828332e-09,9.75719596068381e-09,0,4.27899776899617e-09,8.18259446883632e-09
C1orf172,0,0,0,0,0,0,0,0,0,0,0,0,0
TRNP1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A1,3.23099504213503e-11,0,0,0,0,0,9.058937402707e-11,0,0,0,0,1.15704870306845e-10,0
WDTC1,4.69665335667795e-09,2.08476314963186e-08,3.58665542380469e-09,7.3706336895795e-09,1.79141753468509e-08,2.53324599850651e-08,1.77920314486803e-08,0,2.36774487871298e-09,0,0,0,0
TMEM222,1.69973739309041e-07,3.76444512870491e-07,6.10530869174584e-07,1.24105283196397e-07,3.01706629958793e-07,4.30898405210383e-07,5.50279003174484e-07,1.16150400438198e-06,3.29490080302169e-07,5.2302947830884e-07,0,3.44938650836802e-07,0
SYTL1,2.1544583698715e-08,1.19698770085831e-06,9.05041010745175e-07,2.57832137530791e-07,1.5418427186955e-06,0,7.20292216751386e-07,1.06809589007027e-06,1.7146091786304e-07,4.09940475796324e-07,0,5.00471277922716e-07,0
MAP3K6,9.87444079036133e-08,0,2.2199793249579e-07,0,4.05108966734004e-07,0,0,0,2.28538462391472e-07,0,0,0,0
WASF2,9.70956545444624e-09,5.60649006215703e-09,6.55818732058754e-09,1.04452217189519e-08,1.12651984903427e-08,5.57408625304361e-09,5.02905945325224e-09,6.80953034008112e-09,1.37641154836579e-08,6.06583465881132e-09,0,1.25089792435806e-08,0
AHDC1,1.52632467099888e-08,0,0,0,0,0,8.11189257844236e-08,0,0,0,0,0,0
FGR,1.55464875439758e-05,0,4.3832771435553e-07,5.11785373867279e-06,5.29116790585138e-06,3.38987479641895e-06,9.22074678927064e-06,1.20148326091279e-06,9.29682999152961e-06,3.52628177285164e-06,0,9.3797057847668e-07,0
IFI6,7.82356588136771e-06,3.06186101156138e-06,3.73101056965676e-06,6.12158370275029e-06,5.25248104385253e-06,5.24008726285031e-06,3.62738255087616e-06,2.21366797281989e-06,5.46888207940395e-06,3.55406189200308e-06,0,6.0774920758965e-06,1.27519293356349e-05
FAM76A,4.84306079963221e-10,0,2.45092548956087e-09,0,3.76670139010796e-09,0,0,0,7.36522327673707e-10,3.46134737685646e-09,0,9.3253538343877e-09,0
STX12,8.68701618609515e-10,3.96360138900712e-10,1.29955351001577e-10,1.1338608525977e-09,7.16760155876729e-10,5.5347646189134e-10,5.51636300847837e-10,8.37628276678355e-10,6.09618328700253e-10,1.28568420301376e-10,0,2.69991921120384e-10,0
PPP1R8,6.67745371695192e-10,2.69284462239892e-09,1.02082578187878e-09,7.90328544849864e-10,1.50158657851366e-09,2.27903451335216e-09,1.66771328069456e-09,1.75741848012378e-09,1.45697809378751e-09,2.73946857092632e-09,0,1.93622781012394e-09,0
THEMIS2,3.12539244783503e-06,2.34716285905701e-07,3.89941394351856e-07,4.95686389915767e-06,2.11222981782553e-06,4.71423416772254e-07,2.40404350863358e-06,0,2.59466512650683e-06,1.60215492220259e-07,0,3.90146628508567e-06,0
RPA2,1.07511960660084e-06,3.51182301293061e-06,2.71802387165842e-06,1.91310937875773e-06,3.27494391360095e-06,4.20339557593995e-06,2.97582058119449e-06,2.60958569904491e-06,1.75644998554693e-06,3.41470531596305e-06,0,3.47701009849097e-06,1.05473508342143e-05
XKR8,1.7159763168836e-10,1.1868753979628e-09,7.1745415880291e-10,1.62115221890907e-09,1.07055128627058e-09,0,3.59347691726373e-09,0,5.53147477982224e-10,7.11826081692394e-10,0,6.49588895890222e-10,0
EYA3,9.50797602366662e-11,2.18500710292734e-10,0,0,1.03269861269822e-10,0,1.89245678844298e-10,0,1.84469475127199e-10,1.45569810592722e-10,0,0,0
PTAFR,8.87476702061406e-07,0,0,1.11237208990202e-07,0,0,0,0,1.23622890413061e-07,0,0,0,6.48964388907708e-06
DNAJC8,1.08784952660528e-08,1.25861921483167e-08,1.06780255953205e-08,8.83421443576906e-09,1.3549517443463e-08,1.12072885791335e-08,1.09310676904962e-08,1.84340511054568e-08,1.08418324301139e-08,1.65819643377944e-08,0,1.66424556743862e-08,0
ATPIF1,1.94387443060874e-09,7.03817944686505e-09,5.50710275439022e-09,4.18530938537361e-09,6.22902299003141e-09,5.73153990647004e-09,7.54813238409594e-09,4.85058154395463e-09,2.19927577228159e-09,2.14038945166424e-09,0,2.8554853320212e-09,0
RP5-1092A3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
SESN2,2.44616684849732e-08,0,1.24251664304053e-08,2.11815204240811e-08,4.70244001880604e-08,0,2.21419487680291e-08,4.64587523886176e-08,0,8.97430880939707e-08,0,0,0
MED18,0,0,0,0,0,0,0,0,0,0,0,0,0
PHACTR4,1.81342091605703e-09,8.932051494884e-10,3.98518651381569e-10,5.70644528174605e-10,3.28981972176774e-10,0,2.38530838315944e-10,4.4937256309798e-10,1.21599458742329e-09,3.05483906700976e-10,0,1.21164107909166e-09,0
RCC1,1.20438972802388e-10,0,4.15844599880575e-10,0,1.46165830935026e-09,0,7.88343051258693e-10,0,2.51037264466331e-10,1.55318129877484e-09,0,1.0406014232959e-09,0
TRNAU1AP,9.50268161583219e-10,0,9.23211472265575e-10,1.38146744449594e-09,1.34668294321541e-09,9.28261861088353e-10,8.47176539085217e-10,1.32117333543062e-09,1.52179601037198e-09,8.79555042025213e-10,0,2.1385390924329e-09,0
SNHG12,3.63463253863169e-08,3.90906258605743e-07,1.539211751595e-07,0,4.04302279935107e-08,2.22663962120199e-07,6.18698736746538e-08,2.49452073760257e-06,3.15129383324467e-08,2.41440974172699e-07,0,5.37826518392204e-08,0
TAF12,2.87205662369631e-09,1.99507894235534e-09,1.51940387893962e-09,4.606544872679e-09,2.20746137565485e-09,2.73077117732156e-09,3.14881593996794e-09,9.52733126913064e-10,2.58689540448935e-09,3.83047009951148e-09,0,3.22675737991909e-09,1.89449231544486e-08
RAB42,4.09692523499212e-08,0,0,0,0,0,0,0,0,0,0,0,0
GMEB1,2.47129902043719e-10,0,1.98942895485637e-10,5.18346129752865e-10,1.4874797547916e-10,0,1.74535114644736e-10,1.29709777384766e-10,1.72811593261615e-10,2.82295500091469e-10,0,1.00283422177732e-10,0
YTHDF2,6.9756985764501e-09,1.20052167537258e-08,1.27488749681588e-08,1.20878859989264e-08,9.31948535153592e-09,1.29574683559495e-08,1.14998187084786e-08,3.33525710311557e-08,1.26449807977908e-08,2.20929639932714e-08,0,1.49931583606992e-08,0
EPB41,4.39426948857638e-07,2.35163891058259e-06,1.75876936698883e-06,7.20690821167184e-07,1.60257016498505e-06,0,2.269311149051e-06,7.70163960251529e-07,1.17806158442488e-06,1.98743650442343e-06,0,2.3097564713332e-06,0
